source,target,amount_tx_idr,trx,type
N4373 (B1),N8795 (B4),1427765164.0,1,OUTGOING
N4374 (B1),N4374 (B8),9709000000.0,8,OUTGOING
N4374 (B1),N4374 (B4),1270000000.0,1,OUTGOING
N841 (B1),N841 (B14),6600000000.0,2,OUTGOING
N4375 (B1),N4375 (B3),1393000000.0,4,OUTGOING
N4376 (B1),N4477 (B4),299438573.0,1,OUTGOING
N4377 (B1),N8796 (B3),10341857845.0,1,OUTGOING
N4378 (B1),N4378 (B3),7756082768.0,1,OUTGOING
N1564 (B1),N1564 (B3),110000000000.0,3,OUTGOING
N412 (B1),N8797 (B4),245000000.0,1,OUTGOING
N4379 (B1),N4379 (B4),3000000000.0,1,OUTGOING
N4380 (B1),N4380 (B3),1550000000.0,2,OUTGOING
N4381 (B1),N8798 (B4),500000000.0,1,OUTGOING
N2045 (B1),N2045 (B14),10000000000.0,1,OUTGOING
N2045 (B1),N2045 (B3),20000000000.0,3,OUTGOING
N2045 (B1),N2045 (B7),20000000000.0,2,OUTGOING
N2045 (B1),N2045 (B7),20000000000.0,2,OUTGOING
N76 (B1),N6041 (B14),59016266789.0,5,OUTGOING
N1562 (B1),N1562 (B20),1000000000.0,1,OUTGOING
N4382 (B1),N2511 (B4),3500000000.0,1,OUTGOING
N4383 (B1),N5419 (B13),33526820474.0,1,OUTGOING
N4384 (B1),N8799 (B3),350000000.0,1,OUTGOING
N1538 (B1),N1538 (B105),725000000.0,2,OUTGOING
N1538 (B1),N1444 (B105),500000000.0,1,OUTGOING
N4385 (B1),N6500 (B12),100001000.0,1,OUTGOING
N3558 (B1),N3558 (B104),152750000.0,7,OUTGOING
N3558 (B1),N3558 (B104),152750000.0,7,OUTGOING
N4386 (B1),N4386 (B104),75000000.0,2,OUTGOING
N4387 (B1),N8092 (B117),3318008800.0,8,OUTGOING
N4388 (B1),N4388 (B30),875000000.0,1,OUTGOING
N4388 (B1),N4388 (B20),2000000000.0,2,OUTGOING
N4388 (B1),N8800 (B3),300000000.0,1,OUTGOING
N2420 (B1),N2420 (B106),36000000000.0,1,OUTGOING
N2420 (B1),N2420 (B3),52000000000.0,2,OUTGOING
N2313 (B1),N2313 (B4),600000000.0,2,OUTGOING
N4389 (B1),N6777 (B4),250000000.0,1,OUTGOING
N2070 (B1),N2070 (B85),200000000.0,1,OUTGOING
N1687 (B1),N1687 (B11),1065000000.0,1,OUTGOING
N4390 (B1),N8801 (B4),11000000000.0,1,OUTGOING
N4390 (B1),N8801 (B4),11000000000.0,1,OUTGOING
N826 (B1),N8802 (B3),170000000.0,1,OUTGOING
N826 (B1),N8803 (B4),570929400.0,1,OUTGOING
N826 (B1),N8804 (B105),411637500.0,1,OUTGOING
N826 (B1),N8805 (B3),972092700.0,2,OUTGOING
N4391 (B1),N4391 (B11),6600000000.0,1,OUTGOING
N4392 (B1),N4392 (B4),2761000000.0,1,OUTGOING
N1554 (B1),N1554 (B7),4100000000.0,1,OUTGOING
N1554 (B1),N8806 (B3),19000000000.0,2,OUTGOING
N1554 (B1),N8807 (B4),1695779050.0,1,OUTGOING
N1554 (B1),N8808 (B4),3378418316.0,1,OUTGOING
N1554 (B1),N8809 (B106),1297618512.0,1,OUTGOING
N3286 (B1),N8810 (B26),1000000000.0,1,OUTGOING
N4393 (B1),N8811 (B97),9000000000.0,1,OUTGOING
N4393 (B1),N8811 (B97),9000000000.0,1,OUTGOING
N4394 (B1),N8812 (B4),403597000.0,1,OUTGOING
N4395 (B1),N8813 (B4),135942000.0,1,OUTGOING
N4396 (B1),N8814 (B4),166500000.0,1,OUTGOING
N4397 (B1),N4397 (B3),450000000.0,1,OUTGOING
N4397 (B1),N4397 (B4),450000000.0,1,OUTGOING
N4397 (B1),N8815 (B7),400000000.0,1,OUTGOING
N18 (B1),N18 (B3),4000000000.0,7,OUTGOING
N2568 (B1),N2568 (B106),5000000000.0,1,OUTGOING
N2568 (B1),N2568 (B108),5000000000.0,1,OUTGOING
N2568 (B1),N2568 (B30),170000000.0,1,OUTGOING
N46 (B1),N8816 (B18),6342570891.0,5,OUTGOING
N4398 (B1),N8817 (B30),27800000000.0,15,OUTGOING
N4398 (B1),N8817 (B4),1300000000.0,1,OUTGOING
N4398 (B1),N8818 (B30),2300000000.0,1,OUTGOING
N1142 (B1),N1142 (B14),6850000000.0,1,OUTGOING
N1142 (B1),N1142 (B4),2102764374.0,1,OUTGOING
N4399 (B1),N4399 (B106),5500000000.0,1,OUTGOING
N4399 (B1),N8819 (B4),570900000.0,1,OUTGOING
N4399 (B1),N8820 (B30),885500000.0,1,OUTGOING
N4400 (B1),N5679 (B4),170000000.0,1,OUTGOING
N4401 (B1),N4401 (B4),1900000000.0,1,OUTGOING
N4402 (B1),N4402 (B34),4450000000.0,1,OUTGOING
N3912 (B1),N8821 (B4),6425000000.0,1,OUTGOING
N4403 (B1),N4403 (B3),350000000.0,1,OUTGOING
N4404 (B1),N4404 (B4),675949820.0,1,OUTGOING
N4405 (B1),N4405 (B104),62550000.0,8,OUTGOING
N4406 (B1),N4406 (B4),3000000000.0,2,OUTGOING
N826 (B1),N826 (B4),108000000000.0,7,OUTGOING
N4407 (B1),N8822 (B20),340000000.0,1,OUTGOING
N4407 (B1),N8823 (B7),951804000.0,3,OUTGOING
N4408 (B1),N8824 (B7),350000000.0,1,OUTGOING
N1728 (B1),N1728 (B4),600000000.0,1,OUTGOING
N1570 (B1),N8825 (B3),1089477601.0,1,OUTGOING
N4409 (B1),N8826 (B11),10000000000.0,1,OUTGOING
N4410 (B1),N8827 (B106),2348010819.0,1,OUTGOING
N4410 (B1),N4410 (B4),1885475874.0,1,OUTGOING
N2137 (B1),N2137 (B4),300000000.0,1,OUTGOING
N769 (B1),N769 (B72),1750000000.0,1,OUTGOING
N4411 (B1),N4411 (B3),10341601164.0,1,OUTGOING
N4412 (B1),N4412 (B11),112500000.0,1,OUTGOING
N4413 (B1),N8828 (B4),1430000000.0,2,OUTGOING
N4414 (B1),N4414 (B4),2997000000.0,3,OUTGOING
N4415 (B1),N4415 (B56),1008000000.0,1,OUTGOING
N4416 (B1),N8829 (B8),2113281738.0,2,OUTGOING
N4417 (B1),N4417 (B3),15573770892.0,2,OUTGOING
N4417 (B1),N4417 (B3),15573770892.0,2,OUTGOING
N4418 (B1),N4418 (B115),17000000000.0,2,OUTGOING
N4419 (B1),N4419 (B4),2250000000.0,2,OUTGOING
N821 (B1),N597 (B4),500000000.0,1,OUTGOING
N338 (B1),N338 (B4),355000000.0,1,OUTGOING
N3630 (B1),N8830 (B7),1336586712.0,2,OUTGOING
N1257 (B1),N1257 (B3),7950000000.0,1,OUTGOING
N4420 (B1),N8178 (B4),406000000.0,1,OUTGOING
N4421 (B1),N56 (B4),5508099520.0,10,OUTGOING
N4422 (B1),N4422 (B11),600000000.0,1,OUTGOING
N4422 (B1),N4422 (B7),350000000.0,1,OUTGOING
N4423 (B1),N4423 (B4),2700000000.0,1,OUTGOING
N4424 (B1),N8831 (B11),2000000000.0,1,OUTGOING
N4425 (B1),N8832 (B3),300000000.0,1,OUTGOING
N4426 (B1),N8833 (B4),1550000000.0,1,OUTGOING
N4427 (B1),N8834 (B11),1000000000.0,1,OUTGOING
N4428 (B1),N2730 (B4),400000000.0,1,OUTGOING
N4429 (B1),N8835 (B4),500000000.0,1,OUTGOING
N4430 (B1),N8836 (B4),188411424.0,1,OUTGOING
N4167 (B1),N1405 (B114),4000000000.0,4,OUTGOING
N282 (B1),N282 (B20),1023000000.0,1,OUTGOING
N1813 (B1),N1813 (B4),700000000.0,1,OUTGOING
N4431 (B1),N8837 (B4),228000000.0,1,OUTGOING
N2112 (B1),N377 (B11),500000000.0,1,OUTGOING
N2112 (B1),N2671 (B4),1392599319.0,8,OUTGOING
N2112 (B1),N8838 (B4),598448776.0,4,OUTGOING
N2112 (B1),N2112 (B4),2062357123.0,8,OUTGOING
N540 (B1),N540 (B11),534720466.0,1,OUTGOING
N801 (B1),N8839 (B4),3450000000.0,2,OUTGOING
N801 (B1),N8839 (B3),5600000000.0,2,OUTGOING
N801 (B1),N8840 (B3),750000000.0,1,OUTGOING
N801 (B1),N8841 (B3),2000000000.0,1,OUTGOING
N4432 (B1),N8842 (B4),1130478327.0,1,OUTGOING
N4432 (B1),N8842 (B4),1130478327.0,1,OUTGOING
N4433 (B1),N8843 (B10),2200000000.0,1,OUTGOING
N48 (B1),N48 (B72),6000000000.0,1,OUTGOING
N4434 (B1),N8817 (B30),600000000.0,1,OUTGOING
N4435 (B1),N8844 (B14),2126760000.0,1,OUTGOING
N4436 (B1),N8845 (B4),350000000.0,1,OUTGOING
N4437 (B1),N3824 (B30),900000000.0,1,OUTGOING
N4438 (B1),N7694 (B89),22200000000.0,3,OUTGOING
N4439 (B1),N8846 (B11),650000000.0,1,OUTGOING
N4437 (B1),N8847 (B4),17345000000.0,2,OUTGOING
N4440 (B1),N4440 (B18),5700000000.0,1,OUTGOING
N4440 (B1),N4440 (B18),5700000000.0,1,OUTGOING
N4441 (B1),N8848 (B3),7756082771.0,1,OUTGOING
N923 (B1),N923 (B105),1527909000.0,1,OUTGOING
N923 (B1),N2411 (B106),20000000000.0,1,OUTGOING
N2157 (B1),N2157 (B14),2000000000.0,1,OUTGOING
N2602 (B1),N1484 (B105),5000000000.0,2,OUTGOING
N2602 (B1),N8849 (B4),350000000.0,2,OUTGOING
N2602 (B1),N2602 (B3),450000000.0,2,OUTGOING
N2602 (B1),N8850 (B105),200000000.0,1,OUTGOING
N4442 (B1),N4442 (B11),6900000000.0,1,OUTGOING
N4443 (B1),N4443 (B3),3347000000.0,1,OUTGOING
N4444 (B1),N4444 (B3),3133860000.0,6,OUTGOING
N4444 (B1),N4444 (B3),3133860000.0,6,OUTGOING
N4445 (B1),N4445 (B97),1450000000.0,1,OUTGOING
N4446 (B1),N4446 (B4),6750000000.0,4,OUTGOING
N1911 (B1),N8851 (B3),1000000000.0,1,OUTGOING
N4447 (B1),N8852 (B89),1280000000000.0,57,OUTGOING
N4448 (B1),N7613 (B4),300000000.0,1,OUTGOING
N4449 (B1),N8853 (B8),5000134384.0,1,OUTGOING
N4450 (B1),N8854 (B4),995000000.0,1,OUTGOING
N4450 (B1),N8854 (B20),1000000000.0,1,OUTGOING
N4451 (B1),N4451 (B3),2000000000.0,1,OUTGOING
N4452 (B1),N4452 (B4),2300000000.0,1,OUTGOING
N4453 (B1),N4453 (B3),9370000000.0,6,OUTGOING
N3214 (B1),N3214 (B86),5000000000.0,1,OUTGOING
N3214 (B1),N8855 (B13),1052584019.0,1,OUTGOING
N4454 (B1),N4454 (B4),4000000000.0,6,OUTGOING
N1199 (B1),N8856 (B3),792000000.0,1,OUTGOING
N1199 (B1),N8857 (B4),200000000.0,1,OUTGOING
N1199 (B1),N7633 (B3),150474402.0,1,OUTGOING
N1199 (B1),N8858 (B4),170578500.0,1,OUTGOING
N991 (B1),N8859 (B108),1100000000.0,1,OUTGOING
N4455 (B1),N8860 (B4),300000000.0,1,OUTGOING
N4455 (B1),N4455 (B28),275000000.0,1,OUTGOING
N4456 (B1),N8861 (B4),350000000.0,1,OUTGOING
N2526 (B1),N5321 (B12),250415823.0,1,OUTGOING
N4457 (B1),N8862 (B11),2435080000.0,1,OUTGOING
N822 (B1),N822 (B3),50000000000.0,1,OUTGOING
N4458 (B1),N4458 (B11),2750000000.0,1,OUTGOING
N4459 (B1),N4459 (B3),3000000000.0,1,OUTGOING
N4460 (B1),N4460 (B4),400000000.0,2,OUTGOING
N2672 (B1),N8863 (B106),850000000.0,1,OUTGOING
N2672 (B1),N8864 (B3),150000000.0,1,OUTGOING
N357 (B1),N8865 (B8),1986211200.0,1,OUTGOING
N4461 (B1),N3374 (B4),100001000.0,1,OUTGOING
N2336 (B1),N8866 (B4),4563325950.0,2,OUTGOING
N2787 (B1),N8867 (B4),884000000.0,1,OUTGOING
N4462 (B1),N8868 (B4),375000000.0,1,OUTGOING
N4463 (B1),N8869 (B20),6000000000.0,2,OUTGOING
N4464 (B1),N7681 (B89),25814000000.0,2,OUTGOING
N4465 (B1),N8870 (B4),300000000.0,1,OUTGOING
N4464 (B1),N7986 (B4),1000000000.0,1,OUTGOING
N881 (B1),N881 (B3),5035718658.0,4,OUTGOING
N4466 (B1),N8871 (B4),1245000000.0,1,OUTGOING
N4466 (B1),N8872 (B106),100100000.0,1,OUTGOING
N657 (B1),N8873 (B3),800000000.0,2,OUTGOING
N657 (B1),N8874 (B3),376200000.0,1,OUTGOING
N657 (B1),N8875 (B3),326399832.0,1,OUTGOING
N657 (B1),N8876 (B3),999532914.0,2,OUTGOING
N657 (B1),N8856 (B3),569999650.0,2,OUTGOING
N657 (B1),N8877 (B4),220000000.0,1,OUTGOING
N657 (B1),N8878 (B3),661050000.0,2,OUTGOING
N657 (B1),N8218 (B4),159500000.0,1,OUTGOING
N657 (B1),N8879 (B4),215850000.0,1,OUTGOING
N657 (B1),N657 (B4),271000000.0,1,OUTGOING
N657 (B1),N8880 (B4),250000000.0,1,OUTGOING
N657 (B1),N1199 (B74),2200000000.0,2,OUTGOING
N657 (B1),N8856 (B3),569999650.0,2,OUTGOING
N657 (B1),N8881 (B4),256114040.0,1,OUTGOING
N657 (B1),N8882 (B3),193000000.0,1,OUTGOING
N4467 (B1),N4467 (B73),2000000000.0,1,OUTGOING
N2448 (B1),N8883 (B73),244500000.0,1,OUTGOING
N2448 (B1),N8884 (B4),244500000.0,1,OUTGOING
N2448 (B1),N8885 (B4),300000000.0,1,OUTGOING
N4468 (B1),N8178 (B4),487263000.0,1,OUTGOING
N89 (B1),N8886 (B4),1545000000.0,2,OUTGOING
N89 (B1),N5015 (B4),900000000.0,2,OUTGOING
N89 (B1),N89 (B4),500000000.0,1,OUTGOING
N4469 (B1),N4469 (B14),1000000000.0,1,OUTGOING
N4470 (B1),N8887 (B3),13320068000.0,19,OUTGOING
N2993 (B1),N2993 (B28),500000000.0,1,OUTGOING
N4471 (B1),N4471 (B104),11000000.0,2,OUTGOING
N4472 (B1),N8888 (B4),322053450.0,2,OUTGOING
N85 (B1),N85 (B4),3000000000.0,1,OUTGOING
N1118 (B1),N8889 (B71),2600000000.0,1,OUTGOING
N4473 (B1),N4473 (B4),1000000000.0,1,OUTGOING
N4473 (B1),N8890 (B4),1000000000.0,1,OUTGOING
N4473 (B1),N8891 (B20),1000000000.0,1,OUTGOING
N4473 (B1),N8892 (B4),1000000000.0,1,OUTGOING
N4474 (B1),N4474 (B3),1100000000.0,1,OUTGOING
N591 (B1),N591 (B106),700000000.0,1,OUTGOING
N591 (B1),N591 (B4),1000000000.0,2,OUTGOING
N591 (B1),N591 (B18),800000000.0,1,OUTGOING
N591 (B1),N591 (B3),1000000000.0,1,OUTGOING
N4475 (B1),N4475 (B63),4000000000.0,1,OUTGOING
N4476 (B1),N4476 (B3),15512568496.0,2,OUTGOING
N4476 (B1),N4476 (B3),15512568496.0,2,OUTGOING
N4476 (B1),N4476 (B3),15512568496.0,2,OUTGOING
N4476 (B1),N4476 (B3),15512568496.0,2,OUTGOING
N4477 (B1),N4477 (B3),10341552846.0,1,OUTGOING
N1704 (B1),N8893 (B4),2684707151.0,1,OUTGOING
N1704 (B1),N8894 (B22),1022588725.0,1,OUTGOING
N1704 (B1),N8895 (B10),2968830319.0,1,OUTGOING
N1704 (B1),N8896 (B22),9170796462.0,1,OUTGOING
N1704 (B1),N6432 (B14),19127000600.0,2,OUTGOING
N1704 (B1),N8203 (B14),1144203400.0,1,OUTGOING
N1034 (B1),N8897 (B10),1578569940.0,2,OUTGOING
N1034 (B1),N8898 (B105),500000000.0,1,OUTGOING
N1034 (B1),N8899 (B105),200000000.0,1,OUTGOING
N1034 (B1),N8900 (B48),189594000.0,1,OUTGOING
N1034 (B1),N8901 (B3),584955140.0,1,OUTGOING
N1034 (B1),N8902 (B28),310200000.0,1,OUTGOING
N1034 (B1),N1034 (B106),1583618157.0,2,OUTGOING
N1034 (B1),N5728 (B4),1545126440.0,1,OUTGOING
N1034 (B1),N8903 (B3),332740519.0,2,OUTGOING
N1034 (B1),N8904 (B3),857487898.0,2,OUTGOING
N1034 (B1),N8905 (B4),283305000.0,1,OUTGOING
N1034 (B1),N1034 (B3),6500000000.0,2,OUTGOING
N1034 (B1),N8906 (B21),192305540.0,1,OUTGOING
N1034 (B1),N8488 (B21),7572000000.0,1,OUTGOING
N1034 (B1),N8895 (B10),8924402595.0,2,OUTGOING
N1034 (B1),N8907 (B4),161347090.0,1,OUTGOING
N1034 (B1),N8908 (B106),1566806000.0,1,OUTGOING
N1034 (B1),N241 (B12),1479330152.0,2,OUTGOING
N1034 (B1),N1522 (B3),1137000000.0,1,OUTGOING
N1034 (B1),N8909 (B4),459402968.0,1,OUTGOING
N1034 (B1),N8910 (B12),230265885.0,1,OUTGOING
N1034 (B1),N8911 (B3),214272000.0,1,OUTGOING
N4478 (B1),N4478 (B30),1500000000.0,2,OUTGOING
N4479 (B1),N4479 (B4),1000000000.0,1,OUTGOING
N3085 (B1),N8912 (B4),4930000000.0,1,OUTGOING
N3085 (B1),N3085 (B4),1500000000.0,1,OUTGOING
N3085 (B1),N8913 (B4),1500000000.0,1,OUTGOING
N3085 (B1),N8914 (B18),2000000000.0,1,OUTGOING
N4480 (B1),N4480 (B4),300000000.0,1,OUTGOING
N1836 (B1),N1836 (B3),40000000000.0,1,OUTGOING
N4481 (B1),N8915 (B4),1813360450.0,1,OUTGOING
N4481 (B1),N8916 (B3),1997578167.0,1,OUTGOING
N4481 (B1),N8917 (B3),1293683400.0,1,OUTGOING
N4481 (B1),N6369 (B22),8601838323.0,1,OUTGOING
N4481 (B1),N4481 (B13),15000000000.0,1,OUTGOING
N609 (B1),N609 (B4),16193575000.0,4,OUTGOING
N1970 (B1),N8918 (B4),3622500000.0,2,OUTGOING
N4482 (B1),N4482 (B4),438000000.0,1,OUTGOING
N4483 (B1),N4483 (B8),16500000000.0,2,OUTGOING
N4484 (B1),N4484 (B3),900000000.0,1,OUTGOING
N4485 (B1),N8919 (B8),150000000.0,1,OUTGOING
N4485 (B1),N8920 (B30),250000000.0,1,OUTGOING
N4486 (B1),N8921 (B18),150000000.0,1,OUTGOING
N4487 (B1),N8922 (B7),3000000000.0,1,OUTGOING
N1328 (B1),N1328 (B3),1500000000.0,1,OUTGOING
N2666 (B1),N8923 (B4),794085425.0,1,OUTGOING
N4488 (B1),N4488 (B3),9307396081.0,1,OUTGOING
N4489 (B1),N8924 (B81),1000000000.0,1,OUTGOING
N4490 (B1),N879 (B73),17000000000.0,1,OUTGOING
N2668 (B1),N8925 (B4),1800000000.0,1,OUTGOING
N2241 (B1),N2241 (B106),2000000000.0,1,OUTGOING
N1809 (B1),N1809 (B106),6850000000.0,2,OUTGOING
N4491 (B1),N8926 (B4),600000000.0,2,OUTGOING
N4492 (B1),N4492 (B104),243350000.0,13,OUTGOING
N3983 (B1),N3983 (B86),1874044080.0,1,OUTGOING
N4493 (B1),N4493 (B4),4474000000.0,2,OUTGOING
N4494 (B1),N4494 (B4),450000000.0,1,OUTGOING
N4494 (B1),N4494 (B3),500000000.0,1,OUTGOING
N4495 (B1),N4495 (B4),1900000000.0,4,OUTGOING
N4496 (B1),N8927 (B3),200000000.0,1,OUTGOING
N4496 (B1),N8928 (B3),300000000.0,1,OUTGOING
N4496 (B1),N8929 (B3),600000000.0,1,OUTGOING
N4496 (B1),N8930 (B3),100000001.0,1,OUTGOING
N4496 (B1),N8931 (B3),1220000000.0,3,OUTGOING
N4496 (B1),N4496 (B3),2000000000.0,1,OUTGOING
N2172 (B1),N7884 (B3),4260299720.0,1,OUTGOING
N2172 (B1),N7035 (B3),280000000000.0,1,OUTGOING
N4497 (B1),N8932 (B4),297265716.0,1,OUTGOING
N4498 (B1),N8933 (B3),4230000000.0,2,OUTGOING
N2379 (B1),N8934 (B3),653087821.7,1,OUTGOING
N2379 (B1),N8935 (B3),1521893536.0,2,OUTGOING
N2379 (B1),N6940 (B3),183123834.3,1,OUTGOING
N2035 (B1),N2035 (B4),1000000000.0,1,OUTGOING
N881 (B1),N7681 (B89),20785000000.0,3,OUTGOING
N4499 (B1),N4499 (B3),1000000000.0,1,OUTGOING
N4500 (B1),N7762 (B44),900000000.0,1,OUTGOING
N4501 (B1),N4501 (B43),6050000000.0,1,OUTGOING
N4502 (B1),N8936 (B4),450000000.0,1,OUTGOING
N1516 (B1),N1516 (B16),10300000000.0,2,OUTGOING
N4503 (B1),N3960 (B3),1930000000.0,6,OUTGOING
N4503 (B1),N4503 (B106),4200000001.0,8,OUTGOING
N4504 (B1),N8937 (B3),500000000.0,1,OUTGOING
N4505 (B1),N4505 (B118),20000000000.0,1,OUTGOING
N2298 (B1),N2298 (B105),13000000000.0,4,OUTGOING
N2298 (B1),N2298 (B14),6650000000.0,4,OUTGOING
N2298 (B1),N2298 (B3),12600000000.0,5,OUTGOING
N2298 (B1),N2298 (B7),2050000000.0,1,OUTGOING
N2298 (B1),N2298 (B4),13500000000.0,3,OUTGOING
N2298 (B1),N2298 (B3),12600000000.0,5,OUTGOING
N2298 (B1),N2298 (B106),1500000000.0,1,OUTGOING
N2298 (B1),N2298 (B28),1050000000.0,1,OUTGOING
N4506 (B1),N4506 (B104),2120250000.0,13,OUTGOING
N4506 (B1),N4506 (B104),2120250000.0,13,OUTGOING
N4507 (B1),N8938 (B104),1545000000.0,1,OUTGOING
N4507 (B1),N8938 (B104),1545000000.0,1,OUTGOING
N4507 (B1),N8939 (B104),5217700000.0,2,OUTGOING
N4507 (B1),N8939 (B104),5217700000.0,2,OUTGOING
N1639 (B1),N8940 (B4),988155148.0,1,OUTGOING
N1736 (B1),N8460 (B18),3531409000.0,4,OUTGOING
N4508 (B1),N8941 (B11),447269000.0,1,OUTGOING
N2020 (B1),N8942 (B11),3900000000.0,1,OUTGOING
N2501 (B1),N2501 (B22),6000000000.0,2,OUTGOING
N2501 (B1),N2501 (B10),1000000000.0,1,OUTGOING
N4509 (B1),N8943 (B4),101000000.0,1,OUTGOING
N4510 (B1),N4510 (B4),900000000.0,1,OUTGOING
N4511 (B1),N4511 (B4),475000000.0,3,OUTGOING
N4511 (B1),N4511 (B4),475000000.0,3,OUTGOING
N4511 (B1),N4511 (B4),475000000.0,3,OUTGOING
N4512 (B1),N8944 (B4),22200000000.0,1,OUTGOING
N4513 (B1),N8945 (B67),120000000.0,1,OUTGOING
N4513 (B1),N5810 (B3),130000000.0,1,OUTGOING
N4513 (B1),N8946 (B4),137000000.0,1,OUTGOING
N4513 (B1),N4781 (B106),516000000.0,2,OUTGOING
N829 (B1),N8947 (B4),155400000.0,1,OUTGOING
N829 (B1),N8948 (B4),135000000.0,1,OUTGOING
N862 (B1),N8949 (B4),2478762090.0,1,OUTGOING
N862 (B1),N8950 (B30),1117552106.0,1,OUTGOING
N4514 (B1),N2661 (B4),165000000.0,1,OUTGOING
N3353 (B1),N6821 (B4),1300000000.0,1,OUTGOING
N4515 (B1),N8951 (B4),100100000.0,1,OUTGOING
N4516 (B1),N8952 (B106),1119349837.0,1,OUTGOING
N4517 (B1),N4517 (B3),3103400000.0,2,OUTGOING
N4517 (B1),N4517 (B4),5998246114.0,2,OUTGOING
N1554 (B1),N810 (B106),30000000000.0,1,OUTGOING
N600 (B1),N6130 (B4),6928771103.0,5,OUTGOING
N600 (B1),N8953 (B7),6217202122.0,5,OUTGOING
N600 (B1),N8954 (B14),1031022000.0,1,OUTGOING
N600 (B1),N8954 (B4),2229371600.0,2,OUTGOING
N600 (B1),N8955 (B10),2833011103.0,2,OUTGOING
N600 (B1),N8115 (B3),2786351800.0,2,OUTGOING
N4518 (B1),N8956 (B3),600000000.0,1,OUTGOING
N4519 (B1),N5239 (B57),1000000000.0,1,OUTGOING
N9 (B1),N9 (B30),2500000000.0,2,OUTGOING
N9 (B1),N9 (B4),1400000000.0,1,OUTGOING
N1998 (B1),N8957 (B3),1386033000.0,1,OUTGOING
N1998 (B1),N8958 (B4),678600106.0,1,OUTGOING
N1998 (B1),N8959 (B4),1242157752.0,2,OUTGOING
N1998 (B1),N8960 (B30),676125625.0,1,OUTGOING
N1998 (B1),N8961 (B4),880000000.0,1,OUTGOING
N4520 (B1),N4520 (B30),1500000000.0,1,OUTGOING
N4521 (B1),N4521 (B104),510950000.0,13,OUTGOING
N4521 (B1),N8962 (B104),1000000000.0,1,OUTGOING
N4522 (B1),N4522 (B11),39750000000.0,1,OUTGOING
N2322 (B1),N8963 (B3),1200758515.0,2,OUTGOING
N2322 (B1),N8964 (B4),2657175000.0,3,OUTGOING
N2322 (B1),N8965 (B20),757111597.0,2,OUTGOING
N2322 (B1),N2795 (B4),106000000.0,1,OUTGOING
N1158 (B1),N1158 (B13),79000000000.0,2,OUTGOING
N1158 (B1),N1158 (B11),7000000000.0,1,OUTGOING
N1158 (B1),N1158 (B30),12650000000.0,1,OUTGOING
N4523 (B1),N4523 (B3),159000000.0,1,OUTGOING
N948 (B1),N8966 (B3),1535190000.0,1,OUTGOING
N948 (B1),N8967 (B3),1893105500.0,1,OUTGOING
N948 (B1),N8968 (B4),17183575595.0,3,OUTGOING
N948 (B1),N8969 (B9),1837876431.0,1,OUTGOING
N948 (B1),N8970 (B4),1171694400.0,1,OUTGOING
N1229 (B1),N8971 (B4),3000000000.0,2,OUTGOING
N4524 (B1),N4524 (B16),6500000000.0,1,OUTGOING
N4525 (B1),N8972 (B16),3707535000.0,1,OUTGOING
N4525 (B1),N6442 (B10),1838745000.0,1,OUTGOING
N824 (B1),N824 (B8),4000000000.0,1,OUTGOING
N4526 (B1),N4526 (B3),12100000000.0,5,OUTGOING
N4526 (B1),N4526 (B4),7285000000.0,4,OUTGOING
N4527 (B1),N8973 (B4),1000000000.0,1,OUTGOING
N1419 (B1),N1419 (B7),1350000000.0,2,OUTGOING
N2563 (B1),N2563 (B11),1000000000.0,1,OUTGOING
N2563 (B1),N2563 (B3),1100000000.0,2,OUTGOING
N4528 (B1),N8974 (B58),2014000000.0,1,OUTGOING
N1620 (B1),N1620 (B4),2000000000.0,1,OUTGOING
N1620 (B1),N1620 (B105),1000000000.0,1,OUTGOING
N1620 (B1),N8975 (B20),550795032.0,1,OUTGOING
N4529 (B1),N1547 (B4),214400000.0,1,OUTGOING
N4530 (B1),N8976 (B43),1316750000.0,2,OUTGOING
N4530 (B1),N8977 (B30),700000000.0,1,OUTGOING
N605 (B1),N605 (B18),530000000.0,1,OUTGOING
N605 (B1),N7313 (B4),120687397.0,1,OUTGOING
N605 (B1),N8978 (B30),245000000.0,1,OUTGOING
N469 (B1),N8979 (B106),800000000.0,1,OUTGOING
N4531 (B1),N469 (B3),1500000000.0,2,OUTGOING
N4531 (B1),N8980 (B3),750000000.0,1,OUTGOING
N4531 (B1),N469 (B3),1500000000.0,2,OUTGOING
N4532 (B1),N8981 (B105),2503515000.0,4,OUTGOING
N4533 (B1),N4533 (B3),1819000000.0,4,OUTGOING
N4534 (B1),N8982 (B4),240500000.0,1,OUTGOING
N4534 (B1),N8211 (B4),450000000.0,1,OUTGOING
N4535 (B1),N8983 (B4),800000000.0,1,OUTGOING
N4536 (B1),N4536 (B20),350000000.0,1,OUTGOING
N4537 (B1),N4537 (B104),617950000.0,6,OUTGOING
N4537 (B1),N4537 (B104),617950000.0,6,OUTGOING
N4538 (B1),N4627 (B3),22999977000.0,1,OUTGOING
N4538 (B1),N4627 (B3),22999977000.0,1,OUTGOING
N4539 (B1),N8984 (B106),220000000.0,1,OUTGOING
N4540 (B1),N8985 (B8),5225403000.0,2,OUTGOING
N4540 (B1),N8986 (B4),1419850000.0,1,OUTGOING
N4540 (B1),N8987 (B3),1515261000.0,1,OUTGOING
N4540 (B1),N8988 (B18),3500000000.0,1,OUTGOING
